model,date,lower_coverage,interval_coverage,average_band_width_kwh,calibration_days
Q3-no-update,2025-11-03,1.0,0.8958333333333334,331.6664494064772,28
Q3-no-update,2025-11-04,1.0,0.8611111111111112,326.8690061122436,28
Q3-no-update,2025-11-05,1.0,0.8611111111111112,327.53619214943956,28
Q3-no-update,2025-11-06,1.0,0.8125,328.408830574966,28
Q3-no-update,2025-11-07,1.0,1.0,330.77428074483305,28
Q3-no-update,2025-11-08,1.0,0.9930555555555556,324.81091249098625,28
Q3-no-update,2025-11-09,1.0,0.8680555555555556,320.92019132071107,28
Q3-no-update,2025-11-10,1.0,0.8680555555555556,320.21856677900587,28
Q3-no-update,2025-11-11,1.0,0.9166666666666666,321.3810360541686,28
Q3-no-update,2025-11-12,1.0,0.8680555555555556,320.5398622053261,28
Q3-no-update,2025-11-13,1.0,0.7430555555555556,320.96620370351843,28
Q3-no-update,2025-11-14,1.0,1.0,329.4766835385352,28
Q3-no-update,2025-11-15,1.0,1.0,321.8290459450707,28
Q3-no-update,2025-11-16,1.0,0.8888888888888888,315.8875286968072,28
Q3-no-update,2025-11-17,1.0,0.9166666666666666,316.32233824165723,28
Q3-no-update,2025-11-18,1.0,0.9236111111111112,317.62684388537986,28
Q3-no-update,2025-11-19,1.0,0.8541666666666666,318.28022436429205,28
Q3-no-update,2025-11-20,1.0,0.8888888888888888,318.0388574282198,28
Q3-no-update,2025-11-21,1.0,0.9861111111111112,323.33094519294434,28
Q3-no-update,2025-11-22,1.0,1.0,312.7127699950814,28
Q3-no-update,2025-11-23,1.0,0.875,307.15695939345255,28
Q3-no-update,2025-11-24,1.0,0.9097222222222222,308.1615160608214,28
Q3-no-update,2025-11-25,1.0,0.9444444444444444,307.692555293665,28
Q3-no-update,2025-11-26,1.0,0.9305555555555556,296.38702778833766,28
Q3-no-update,2025-11-27,1.0,0.9722222222222222,295.9160840277772,28
Q3-no-update,2025-11-28,1.0,1.0,290.2694952827821,28
Q3-no-update,2025-11-29,1.0,0.9861111111111112,279.3966819842151,28
Q3-no-update,2025-11-30,1.0,0.875,256.0856811405773,28
Q3-no-update,2025-12-01,1.0,0.6319444444444444,255.43210107220753,28
Q3-no-update,2025-12-02,1.0,0.5763888888888888,260.5609948516117,28
Q3-no-update,2025-12-03,1.0,0.4513888888888889,278.85241486954743,28
Q3-no-update,2025-12-04,1.0,0.6597222222222222,299.7731650170203,28
Q3-no-update,2025-12-05,1.0,0.9861111111111112,305.40783324177016,28
Q3-no-update,2025-12-06,0.9930555555555556,0.9930555555555556,285.7415028070274,28
Q3-no-update,2025-12-07,1.0,0.8472222222222222,271.4086581537033,28
Q3-no-update,2025-12-08,1.0,0.9444444444444444,274.1912493105329,28
Q3-no-update,2025-12-09,1.0,0.9236111111111112,273.1370163615577,28
Q3-no-update,2025-12-10,1.0,0.8333333333333334,272.87917998533084,28
Q3-no-update,2025-12-11,1.0,0.9375,275.44082025118377,28
Q3-no-update,2025-12-12,0.9722222222222222,0.9722222222222222,263.97254602663963,28
Q3-no-update,2025-12-13,0.9652777777777778,0.9652777777777778,260.0580829735886,28
Q3-no-update,2025-12-14,1.0,0.8819444444444444,255.02455508341498,28
Q3-no-update,2025-12-15,1.0,0.8611111111111112,258.26335323769126,28
Q3-no-update,2025-12-16,1.0,0.9791666666666666,262.7035213544429,28
Q3-no-update,2025-12-17,1.0,0.9444444444444444,262.3469990579331,28
Q3-no-update,2025-12-18,1.0,0.9305555555555556,261.6546257334224,28
Q3-no-update,2025-12-19,0.9444444444444444,0.9444444444444444,257.14197726355,28
Q3-no-update,2025-12-20,0.9097222222222222,0.9097222222222222,253.52710922410404,28
Q3-no-update,2025-12-21,1.0,0.9652777777777778,249.5072931455085,28
Q3-no-update,2025-12-22,1.0,0.9722222222222222,246.82409585352187,28
Q3-no-update,2025-12-23,1.0,0.9861111111111112,246.45577448982016,28
Q3-no-update,2025-12-24,1.0,0.9652777777777778,243.49458943613212,28
Q3-no-update,2025-12-25,1.0,0.9652777777777778,243.76444506128655,28
Q3-no-update,2025-12-26,0.9236111111111112,0.9236111111111112,244.12279883040213,28
Q3-no-update,2025-12-27,0.875,0.875,244.82545202646003,28
Q3-no-update,2025-12-28,1.0,0.9861111111111112,247.9600295487477,28
Q3-no-update,2025-12-29,1.0,0.9652777777777778,249.78614570467977,28
Q3-no-update,2025-12-30,1.0,1.0,245.92422319909156,28
Q3-no-update,2025-12-31,1.0,0.9722222222222222,237.2099874942135,28
Q4-3-no-update,2025-02-01,0.9444444444444444,0.9444444444444444,264.2460019854222,12
Q4-3-no-update,2025-02-02,1.0,0.9930555555555556,265.89450217107986,13
Q4-3-no-update,2025-02-03,1.0,1.0,259.7509003760226,13
Q4-3-no-update,2025-02-04,1.0,1.0,259.7509003760226,14
Q4-3-no-update,2025-02-05,1.0,0.9791666666666666,257.52517957520575,14
Q4-3-no-update,2025-02-06,1.0,1.0,257.80025205461,15
Q4-3-no-update,2025-02-07,0.8611111111111112,0.8611111111111112,254.40936728104023,15
Q4-3-no-update,2025-02-08,0.9722222222222222,0.9722222222222222,258.5925449659928,16
Q4-3-no-update,2025-02-09,0.9930555555555556,0.9930555555555556,246.3614160229355,16
Q4-3-no-update,2025-02-10,1.0,0.9930555555555556,246.4718333940586,17
Q4-3-no-update,2025-02-11,0.9930555555555556,0.9930555555555556,245.34697474942817,17
Q4-3-no-update,2025-02-12,1.0,1.0,245.3778989834774,18
Q4-3-no-update,2025-02-13,1.0,1.0,243.9484477056859,18
Q4-3-no-update,2025-02-14,0.8541666666666666,0.8541666666666666,227.40737711834137,19
Q4-3-no-update,2025-02-15,0.8958333333333334,0.8958333333333334,227.0071822617767,19
Q4-3-no-update,2025-02-16,1.0,0.9930555555555556,229.52599782383518,20
Q4-3-no-update,2025-02-17,0.9166666666666666,0.8958333333333334,226.60445626632898,20
Q4-3-no-update,2025-02-18,1.0,0.9791666666666666,229.54718091948547,21
Q4-3-no-update,2025-02-19,0.9930555555555556,0.9652777777777778,228.2446425720125,21
Q4-3-no-update,2025-02-20,0.9930555555555556,0.9583333333333334,228.5442019300132,22
Q4-3-no-update,2025-02-21,0.8472222222222222,0.8472222222222222,227.3272050351865,22
Q4-3-no-update,2025-02-22,0.9166666666666666,0.9166666666666666,231.3827295561516,23
Q4-3-no-update,2025-02-23,1.0,0.9722222222222222,232.79820691240243,23
Q4-3-no-update,2025-02-24,0.9930555555555556,0.9791666666666666,233.38666129783775,24
Q4-3-no-update,2025-02-25,0.9930555555555556,0.9652777777777778,232.26133874864684,24
Q4-3-no-update,2025-02-26,1.0,0.9583333333333334,233.3178462041503,25
Q4-3-no-update,2025-02-27,1.0,0.9930555555555556,233.093388547771,25
Q4-3-no-update,2025-02-28,0.9652777777777778,0.9652777777777778,233.20526530511063,26
Q4-3-no-update,2025-03-01,0.6736111111111112,0.6736111111111112,232.56875341732717,26
Q4-3-no-update,2025-03-02,1.0,0.9791666666666666,240.965057269457,27
Q4-3-no-update,2025-03-03,0.9722222222222222,0.8819444444444444,240.45218268445464,27
Q4-3-no-update,2025-03-04,1.0,0.9930555555555556,242.29970288532326,28
Q4-3-no-update,2025-03-05,1.0,0.9861111111111112,242.24824708167412,28
Q4-3-no-update,2025-03-06,0.9930555555555556,0.9791666666666666,243.1704462171085,28
Q4-3-no-update,2025-03-07,0.7708333333333334,0.7708333333333334,241.31894826573637,28
Q4-3-no-update,2025-03-08,0.9375,0.9375,242.8293267400395,28
Q4-3-no-update,2025-03-09,0.9444444444444444,0.9236111111111112,243.62826433633188,28
Q4-3-no-update,2025-03-10,1.0,0.9444444444444444,245.88886951443823,28
Q4-3-no-update,2025-03-11,1.0,0.9097222222222222,244.95812207420016,28
Q4-3-no-update,2025-03-12,1.0,0.9722222222222222,248.2806622438769,28
Q4-3-no-update,2025-03-13,1.0,0.9444444444444444,246.4725357063379,28
Q4-3-no-update,2025-03-14,0.7777777777777778,0.7777777777777778,246.20034604678938,28
Q4-3-no-update,2025-03-15,0.9305555555555556,0.9305555555555556,248.8211141417693,28
Q4-3-no-update,2025-03-16,1.0,0.9583333333333334,250.05670591789743,28
Q4-3-no-update,2025-03-17,1.0,0.9791666666666666,249.721871241529,28
Q4-3-no-update,2025-03-18,0.9652777777777778,0.9513888888888888,243.1180583869594,28
Q4-3-no-update,2025-03-19,1.0,0.9513888888888888,244.53011494332154,28
Q4-3-no-update,2025-03-20,1.0,0.9444444444444444,243.92898400335085,28
Q4-3-no-update,2025-03-21,0.8194444444444444,0.8194444444444444,243.1395074400076,28
Q4-3-no-update,2025-03-22,0.9236111111111112,0.9236111111111112,249.61719210992092,28
Q4-3-no-update,2025-03-23,0.9722222222222222,0.9375,249.16242924207825,28
Q4-3-no-update,2025-03-24,1.0,0.9722222222222222,249.00731376870056,28
Q4-3-no-update,2025-03-25,0.9930555555555556,0.9236111111111112,247.77588687244497,28
Q4-3-no-update,2025-03-26,1.0,0.9583333333333334,248.64053793246305,28
Q4-3-no-update,2025-03-27,1.0,0.9583333333333334,247.32779214980383,28
Q4-3-no-update,2025-03-28,0.8472222222222222,0.8472222222222222,245.68460604104945,28
Q4-3-no-update,2025-03-29,0.9583333333333334,0.9583333333333334,249.63708145358345,28
Q4-3-no-update,2025-03-30,1.0,0.8819444444444444,243.16886795701814,28
Q4-3-no-update,2025-03-31,1.0,0.8819444444444444,244.0301189965783,28
Q4-3-no-update,2025-04-01,1.0,0.9097222222222222,247.69790728763624,28
Q4-3-no-update,2025-04-02,1.0,0.9097222222222222,246.47131108340358,28
Q4-3-no-update,2025-04-03,1.0,0.9444444444444444,246.8792303037427,28
Q4-3-no-update,2025-04-04,1.0,1.0,247.1785849126994,28
Q4-3-no-update,2025-04-05,1.0,0.9583333333333334,243.66419174967848,28
Q4-3-no-update,2025-04-06,1.0,0.9583333333333334,243.93349145823356,28
Q4-3-no-update,2025-04-07,1.0,0.8055555555555556,243.2217502840145,28
Q4-3-no-update,2025-04-08,1.0,0.9513888888888888,249.01685357731154,28
Q4-3-no-update,2025-04-09,1.0,0.8888888888888888,243.10576650833252,28
Q4-3-no-update,2025-04-10,1.0,0.9166666666666666,244.23033087306067,28
Q4-3-no-update,2025-04-11,1.0,0.9861111111111112,244.18617207243935,28
Q4-3-no-update,2025-04-12,0.9861111111111112,0.9861111111111112,243.10652333283926,28
Q4-3-no-update,2025-04-13,1.0,0.9236111111111112,242.81509939086834,28
Q4-3-no-update,2025-04-14,0.9930555555555556,0.875,243.16363265027323,28
Q4-3-no-update,2025-04-15,1.0,0.8888888888888888,241.83131265098777,28
Q4-3-no-update,2025-04-16,1.0,0.9027777777777778,242.83482714115837,28
Q4-3-no-update,2025-04-17,1.0,0.8680555555555556,243.08436643887256,28
Q4-3-no-update,2025-04-18,0.9861111111111112,0.9791666666666666,245.1518560975143,28
Q4-3-no-update,2025-04-19,0.9652777777777778,0.9583333333333334,244.92062913891039,28
Q4-3-no-update,2025-04-20,1.0,0.8333333333333334,247.0701673120389,28
Q4-3-no-update,2025-04-21,1.0,0.8472222222222222,251.6675939672918,28
Q4-3-no-update,2025-04-22,1.0,0.8125,253.7364212418093,28
Q4-3-no-update,2025-04-23,1.0,0.7569444444444444,260.54290043615197,28
Q4-3-no-update,2025-04-24,1.0,0.9513888888888888,269.33421207449857,28
Q4-3-no-update,2025-04-25,1.0,0.9861111111111112,269.1717878820207,28
Q4-3-no-update,2025-04-26,1.0,1.0,262.9195479256198,28
Q4-3-no-update,2025-04-27,1.0,0.7986111111111112,258.5509856278956,28
Q4-3-no-update,2025-04-28,1.0,0.8958333333333334,262.5782814604106,28
Q4-3-no-update,2025-04-29,1.0,0.9305555555555556,260.365870917753,28
Q4-3-no-update,2025-04-30,1.0,0.8055555555555556,260.55006910314665,28
Q4-3-no-update,2025-05-01,1.0,0.6527777777777778,264.74283843112977,28
Q4-3-no-update,2025-05-02,1.0,0.9097222222222222,271.48834845081007,28
Q4-3-no-update,2025-05-03,1.0,0.9097222222222222,269.6653299522141,28
Q4-3-no-update,2025-05-04,1.0,0.7569444444444444,268.5135976607028,28
Q4-3-no-update,2025-05-05,1.0,0.8333333333333334,273.04703177369987,28
Q4-3-no-update,2025-05-06,1.0,0.6458333333333334,275.7504683815202,28
Q4-3-no-update,2025-05-07,1.0,0.7847222222222222,290.26759426828295,28
Q4-3-no-update,2025-05-08,1.0,0.9027777777777778,294.75137053934606,28
Q4-3-no-update,2025-05-09,0.9722222222222222,0.9722222222222222,296.643584830688,28
Q4-3-no-update,2025-05-10,0.9930555555555556,0.9930555555555556,293.80607897113117,28
Q4-3-no-update,2025-05-11,1.0,0.8611111111111112,292.14607151539417,28
Q4-3-no-update,2025-05-12,1.0,0.8472222222222222,293.80887914854185,28
Q4-3-no-update,2025-05-13,1.0,0.9583333333333334,298.46755253286284,28
Q4-3-no-update,2025-05-14,1.0,0.9513888888888888,294.2638853559106,28
Q4-3-no-update,2025-05-15,1.0,0.9583333333333334,294.55986376512317,28
Q4-3-no-update,2025-05-16,0.9861111111111112,0.9861111111111112,295.1779943445001,28
Q4-3-no-update,2025-05-17,0.9930555555555556,0.9930555555555556,289.177382649762,28
Q4-3-no-update,2025-05-18,1.0,0.9444444444444444,285.1592025060168,28
Q4-3-no-update,2025-05-19,1.0,0.9722222222222222,281.78489167158085,28
Q4-3-no-update,2025-05-20,1.0,0.8958333333333334,280.2373883942312,28
Q4-3-no-update,2025-05-21,1.0,0.8958333333333334,272.76734629184295,28
Q4-3-no-update,2025-05-22,1.0,0.9513888888888888,273.9258408002,28
Q4-3-no-update,2025-05-23,1.0,1.0,276.4250026812311,28
Q4-3-no-update,2025-05-24,0.9861111111111112,0.9861111111111112,268.8670787135278,28
Q4-3-no-update,2025-05-25,1.0,0.9791666666666666,265.6802304747765,28
Q4-3-no-update,2025-05-26,1.0,0.8819444444444444,260.2144806846429,28
Q4-3-no-update,2025-05-27,1.0,0.8958333333333334,265.5012978981088,28
Q4-3-no-update,2025-05-28,1.0,0.9861111111111112,266.4044768698402,28
Q4-3-no-update,2025-05-29,1.0,0.9722222222222222,262.5977681981527,28
Q4-3-no-update,2025-05-30,0.9166666666666666,0.9166666666666666,257.7061181366135,28
Q4-3-no-update,2025-05-31,0.75,0.7430555555555556,256.1585431892277,28
Q4-3-no-update,2025-06-01,1.0,0.6458333333333334,261.20800570597146,28
Q4-3-no-update,2025-06-02,0.9861111111111112,0.6527777777777778,266.31266534198727,28
Q4-3-no-update,2025-06-03,1.0,0.75,280.25858376272595,28
Q4-3-no-update,2025-06-04,0.9444444444444444,0.7430555555555556,282.3931030923258,28
Q4-3-no-update,2025-06-05,1.0,0.8263888888888888,286.4125303060852,28
Q4-3-no-update,2025-06-06,0.9513888888888888,0.9513888888888888,289.5866411196869,28
Q4-3-no-update,2025-06-07,0.8263888888888888,0.8263888888888888,283.8878320747113,28
Q4-3-no-update,2025-06-08,0.9722222222222222,0.9097222222222222,289.4691844706583,28
Q4-3-no-update,2025-06-09,1.0,0.9444444444444444,291.72104808876077,28
Q4-3-no-update,2025-06-10,1.0,0.9722222222222222,291.3687169733846,28
Q4-3-no-update,2025-06-11,0.9930555555555556,0.9444444444444444,289.84325214110123,28
Q4-3-no-update,2025-06-12,1.0,0.9513888888888888,291.41365879823894,28
Q4-3-no-update,2025-06-13,0.9236111111111112,0.9236111111111112,292.28005727208506,28
Q4-3-no-update,2025-06-14,0.8472222222222222,0.8472222222222222,292.5173697656254,28
Q4-3-no-update,2025-06-15,1.0,0.9513888888888888,298.5486646568648,28
Q4-3-no-update,2025-06-16,1.0,0.9930555555555556,300.7249000238292,28
Q4-3-no-update,2025-06-17,1.0,0.9722222222222222,297.4811415865024,28
Q4-3-no-update,2025-06-18,1.0,0.9861111111111112,295.73322372744286,28
Q4-3-no-update,2025-06-19,1.0,0.9444444444444444,294.71520793146817,28
Q4-3-no-update,2025-06-20,0.7986111111111112,0.7986111111111112,295.1384131372504,28
Q4-3-no-update,2025-06-21,0.8055555555555556,0.8055555555555556,297.9353430727423,28
Q4-3-no-update,2025-06-22,1.0,0.9722222222222222,303.79287533750227,28
Q4-3-no-update,2025-06-23,1.0,1.0,304.23681238130473,28
Q4-3-no-update,2025-06-24,1.0,0.9791666666666666,304.27031374105286,28
Q4-3-no-update,2025-06-25,1.0,0.9722222222222222,306.7792672228066,28
Q4-3-no-update,2025-06-26,1.0,0.9583333333333334,306.9059925439259,28
Q4-3-no-update,2025-06-27,0.7430555555555556,0.7430555555555556,307.70567098849267,28
Q4-3-no-update,2025-06-28,0.9097222222222222,0.9097222222222222,313.06672173676566,28
Q4-3-no-update,2025-06-29,1.0,0.8958333333333334,309.3780084386092,28
Q4-3-no-update,2025-06-30,1.0,0.9861111111111112,309.54288955371726,28
Q4-3-no-update,2025-07-01,1.0,0.5208333333333334,303.24030985037723,28
Q4-3-no-update,2025-07-02,1.0,0.625,311.7537746184497,28
Q4-3-no-update,2025-07-03,1.0,0.7569444444444444,329.84232062783093,28
Q4-3-no-update,2025-07-04,0.9930555555555556,0.9583333333333334,335.0022883691838,28
Q4-3-no-update,2025-07-05,1.0,0.9861111111111112,331.9509910631062,28
Q4-3-no-update,2025-07-06,1.0,0.6597222222222222,332.3430293134745,28
Q4-3-no-update,2025-07-07,1.0,0.9375,343.6721462538548,28
Q4-3-no-update,2025-07-08,1.0,0.9861111111111112,344.47282241135014,28
Q4-3-no-update,2025-07-09,1.0,0.9930555555555556,343.99477140257153,28
Q4-3-no-update,2025-07-10,1.0,0.9652777777777778,342.7577402939469,28
Q4-3-no-update,2025-07-11,0.8472222222222222,0.8472222222222222,343.1380865649847,28
Q4-3-no-update,2025-07-12,0.9652777777777778,0.9652777777777778,348.7914285825124,28
Q4-3-no-update,2025-07-13,1.0,1.0,347.74049297235865,28
Q4-3-no-update,2025-07-14,1.0,1.0,343.138133986912,28
Q4-3-no-update,2025-07-15,1.0,0.9791666666666666,341.9711087801057,28
Q4-3-no-update,2025-07-16,1.0,0.9513888888888888,341.8053332552337,28
Q4-3-no-update,2025-07-17,1.0,0.9722222222222222,343.32455120905917,28
Q4-3-no-update,2025-07-18,0.7222222222222222,0.7222222222222222,344.9477141637195,28
Q4-3-no-update,2025-07-19,0.7361111111111112,0.7361111111111112,363.729018898878,28
Q4-3-no-update,2025-07-20,1.0,1.0,378.25327603177215,28
Q4-3-no-update,2025-07-21,1.0,0.9930555555555556,378.24063199270523,28
Q4-3-no-update,2025-07-22,1.0,0.9791666666666666,380.5823580100063,28
Q4-3-no-update,2025-07-23,1.0,1.0,381.28312449550594,28
Q4-3-no-update,2025-07-24,0.9930555555555556,0.9930555555555556,381.16440545391475,28
Q4-3-no-update,2025-07-25,0.9444444444444444,0.9444444444444444,380.5268170045926,28
Q4-3-no-update,2025-07-26,0.9444444444444444,0.9444444444444444,378.7379483867654,28
Q4-3-no-update,2025-07-27,1.0,0.9861111111111112,383.4903419857927,28
Q4-3-no-update,2025-07-28,1.0,0.9722222222222222,385.23775747773584,28
Q4-3-no-update,2025-07-29,1.0,0.9930555555555556,386.02724432568243,28
Q4-3-no-update,2025-07-30,1.0,0.9583333333333334,376.15426020337486,28
Q4-3-no-update,2025-07-31,1.0,0.9930555555555556,370.4566242050426,28
Q4-3-no-update,2025-08-01,0.8263888888888888,0.8263888888888888,366.7577031422888,28
Q4-3-no-update,2025-08-02,0.6458333333333334,0.6458333333333334,371.73083503815917,28
Q4-3-no-update,2025-08-03,0.9861111111111112,0.9791666666666666,396.5077575191742,28
Q4-3-no-update,2025-08-04,1.0,1.0,385.34631821206824,28
Q4-3-no-update,2025-08-05,0.9930555555555556,0.9722222222222222,383.8609756100163,28
Q4-3-no-update,2025-08-06,0.9652777777777778,0.9444444444444444,383.9904337302181,28
Q4-3-no-update,2025-08-07,0.8958333333333334,0.8888888888888888,385.51534174475523,28
Q4-3-no-update,2025-08-08,0.8263888888888888,0.8263888888888888,395.0535823004774,28
Q4-3-no-update,2025-08-09,0.8402777777777778,0.8402777777777778,395.9368619429788,28
Q4-3-no-update,2025-08-10,1.0,0.9930555555555556,406.00635008326327,28
Q4-3-no-update,2025-08-11,1.0,1.0,404.2198629319723,28
Q4-3-no-update,2025-08-12,0.9930555555555556,0.9930555555555556,403.8891100755329,28
Q4-3-no-update,2025-08-13,0.9930555555555556,0.9930555555555556,402.76225060654167,28
Q4-3-no-update,2025-08-14,0.9513888888888888,0.9375,404.67841886434496,28
Q4-3-no-update,2025-08-15,0.75,0.75,406.5565840201803,28
Q4-3-no-update,2025-08-16,0.8055555555555556,0.8055555555555556,413.4369785470586,28
Q4-3-no-update,2025-08-17,0.9861111111111112,0.9861111111111112,390.7379498779707,28
Q4-3-no-update,2025-08-18,0.9791666666666666,0.9791666666666666,390.8465662443373,28
Q4-3-no-update,2025-08-19,0.9930555555555556,0.9930555555555556,390.976232204818,28
Q4-3-no-update,2025-08-20,0.9791666666666666,0.9791666666666666,391.25968036428964,28
Q4-3-no-update,2025-08-21,1.0,1.0,390.3529914479641,28
Q4-3-no-update,2025-08-22,0.9027777777777778,0.9027777777777778,390.2417187981325,28
Q4-3-no-update,2025-08-23,0.9097222222222222,0.9097222222222222,390.50548319248406,28
Q4-3-no-update,2025-08-24,0.9930555555555556,0.9930555555555556,387.8519507171593,28
Q4-3-no-update,2025-08-25,0.8680555555555556,0.8680555555555556,387.1760790973392,28
Q4-3-no-update,2025-08-26,0.9513888888888888,0.9513888888888888,403.2329225420771,28
Q4-3-no-update,2025-08-27,0.9861111111111112,0.9861111111111112,394.5968107886026,28
Q4-3-no-update,2025-08-28,0.9583333333333334,0.9513888888888888,387.8460466534348,28
Q4-3-no-update,2025-08-29,0.8125,0.8125,382.05437468305047,28
Q4-3-no-update,2025-08-30,0.8680555555555556,0.8680555555555556,377.386352694283,28
Q4-3-no-update,2025-08-31,0.9861111111111112,0.9375,348.020110130265,28
Q4-3-no-update,2025-09-01,0.5208333333333334,0.5208333333333334,342.8694641190334,28
Q4-3-no-update,2025-09-02,0.6319444444444444,0.6319444444444444,356.73829172678984,28
Q4-3-no-update,2025-09-03,0.8958333333333334,0.8958333333333334,376.09603356440516,28
Q4-3-no-update,2025-09-04,0.9097222222222222,0.9097222222222222,376.1073245956841,28
Q4-3-no-update,2025-09-05,0.5069444444444444,0.5069444444444444,371.0069941321666,28
Q4-3-no-update,2025-09-06,0.5694444444444444,0.5694444444444444,382.81199092614,28
Q4-3-no-update,2025-09-07,0.9861111111111112,0.9791666666666666,396.68170263082055,28
Q4-3-no-update,2025-09-08,1.0,1.0,393.9883199452222,28
Q4-3-no-update,2025-09-09,1.0,1.0,392.3502974205126,28
Q4-3-no-update,2025-09-10,0.9861111111111112,0.9861111111111112,390.9616405987256,28
Q4-3-no-update,2025-09-11,0.9652777777777778,0.9444444444444444,386.59023380412015,28
Q4-3-no-update,2025-09-12,0.5902777777777778,0.5902777777777778,385.1906148745664,28
Q4-3-no-update,2025-09-13,0.6666666666666666,0.6666666666666666,392.2071445298975,28
Q4-3-no-update,2025-09-14,0.9722222222222222,0.9722222222222222,399.74423288850323,28
Q4-3-no-update,2025-09-15,1.0,0.9791666666666666,399.1358425970427,28
Q4-3-no-update,2025-09-16,1.0,1.0,397.0517425981438,28
Q4-3-no-update,2025-09-17,1.0,1.0,394.58435634320176,28
Q4-3-no-update,2025-09-18,1.0,0.9652777777777778,392.48625114923374,28
Q4-3-no-update,2025-09-19,0.6875,0.6875,392.61018978042785,28
Q4-3-no-update,2025-09-20,0.7569444444444444,0.7569444444444444,401.18311676091497,28
Q4-3-no-update,2025-09-21,1.0,1.0,406.17025115999564,28
Q4-3-no-update,2025-09-22,0.9930555555555556,0.9930555555555556,401.5721692075445,28
Q4-3-no-update,2025-09-23,1.0,1.0,397.29489495086597,28
Q4-3-no-update,2025-09-24,1.0,0.875,393.85030507908414,28
Q4-3-no-update,2025-09-25,1.0,1.0,392.7083736002221,28
Q4-3-no-update,2025-09-26,0.6666666666666666,0.6666666666666666,389.0624545958956,28
Q4-3-no-update,2025-09-27,0.9652777777777778,0.9652777777777778,397.72948691541535,28
Q4-3-no-update,2025-09-28,1.0,1.0,393.47637789807106,28
Q4-3-no-update,2025-09-29,1.0,1.0,389.9887426327535,28
Q4-3-no-update,2025-09-30,1.0,0.8958333333333334,380.23134269214876,28
Q4-3-no-update,2025-10-01,1.0,1.0,381.5118821245326,28
Q4-3-no-update,2025-10-02,0.9791666666666666,0.9791666666666666,377.50211387017976,28
Q4-3-no-update,2025-10-03,0.9027777777777778,0.9027777777777778,372.17825676534034,28
Q4-3-no-update,2025-10-04,0.7291666666666666,0.7291666666666666,361.03544502414036,28
Q4-3-no-update,2025-10-05,0.9930555555555556,0.9930555555555556,365.0140668587221,28
Q4-3-no-update,2025-10-06,1.0,0.9305555555555556,363.3486533152385,28
Q4-3-no-update,2025-10-07,1.0,1.0,364.1235037595832,28
Q4-3-no-update,2025-10-08,1.0,0.9861111111111112,362.3498669391718,28
Q4-3-no-update,2025-10-09,1.0,1.0,359.6396121408525,28
Q4-3-no-update,2025-10-10,0.9027777777777778,0.9027777777777778,355.7160094580516,28
Q4-3-no-update,2025-10-11,0.9652777777777778,0.9652777777777778,352.15702759306896,28
Q4-3-no-update,2025-10-12,1.0,0.9583333333333334,350.1059685122907,28
Q4-3-no-update,2025-10-13,1.0,0.9513888888888888,348.5365878027422,28
Q4-3-no-update,2025-10-14,1.0,0.9236111111111112,348.58563310932254,28
Q4-3-no-update,2025-10-15,1.0,0.9513888888888888,348.7300209451227,28
Q4-3-no-update,2025-10-16,1.0,0.9375,346.9566781728002,28
Q4-3-no-update,2025-10-17,1.0,0.9861111111111112,346.4299506503096,28
Q4-3-no-update,2025-10-18,1.0,1.0,342.4115729004162,28
Q4-3-no-update,2025-10-19,1.0,0.9305555555555556,340.0758904483295,28
Q4-3-no-update,2025-10-20,1.0,0.9583333333333334,340.53291290064766,28
Q4-3-no-update,2025-10-21,1.0,0.9444444444444444,339.6214507451113,28
Q4-3-no-update,2025-10-22,1.0,0.9444444444444444,339.7475297400318,28
Q4-3-no-update,2025-10-23,0.9166666666666666,0.8263888888888888,338.02591948435753,28
Q4-3-no-update,2025-10-24,1.0,1.0,345.8495386321919,28
Q4-3-no-update,2025-10-25,1.0,1.0,339.31693642794994,28
Q4-3-no-update,2025-10-26,1.0,0.9027777777777778,339.4973078623347,28
Q4-3-no-update,2025-10-27,1.0,0.8541666666666666,338.40540287660923,28
Q4-3-no-update,2025-10-28,1.0,0.7847222222222222,338.8947710096961,28
Q4-3-no-update,2025-10-29,1.0,0.8888888888888888,355.28326162813096,28
Q4-3-no-update,2025-10-30,1.0,0.7986111111111112,355.8710343293699,28
Q4-3-no-update,2025-10-31,1.0,1.0,357.53059117558325,28
Q4-3-no-update,2025-11-01,1.0,0.9930555555555556,354.50856919898456,28
Q4-3-no-update,2025-11-02,1.0,0.8472222222222222,330.5581439376537,28
Q4-3-no-update,2025-11-03,1.0,0.8958333333333334,331.6664494064772,28
Q4-3-no-update,2025-11-04,1.0,0.8611111111111112,326.8690061122436,28
Q4-3-no-update,2025-11-05,1.0,0.8611111111111112,327.53619214943956,28
Q4-3-no-update,2025-11-06,1.0,0.8125,328.408830574966,28
Q4-3-no-update,2025-11-07,1.0,1.0,330.77428074483305,28
Q4-3-no-update,2025-11-08,1.0,0.9930555555555556,324.81091249098625,28
Q4-3-no-update,2025-11-09,1.0,0.8680555555555556,320.92019132071107,28
Q4-3-no-update,2025-11-10,1.0,0.8680555555555556,320.21856677900587,28
Q4-3-no-update,2025-11-11,1.0,0.9166666666666666,321.3810360541686,28
Q4-3-no-update,2025-11-12,1.0,0.8680555555555556,320.5398622053261,28
Q4-3-no-update,2025-11-13,1.0,0.7430555555555556,320.96620370351843,28
